pagina,boletin,fecha_publicacion,tipo,numero,objeto,fecha_firma,tags,pdf
362,#1172,06/01/2025,Resolución firma conjunta,RESFC-2024-1093-SI-SSRH,EX-2024-00034690-SI-DGRRHH - Artículo 32º del trabajador Elías Iván DEGHI,16/12/2024,Límite | Designación | Planta Temporaria | Personal Mensualizado,
362,#1172,06/01/2025,Resolución firma conjunta,RESFC-2024-1092-SI-SSRH,Exp. 13540-2024 - Dejar sin efecto,16/12/2024,Sin Efecto | Resolución N° 450/2024,
362,#1172,06/01/2025,Resolución firma conjunta,RESFC-2024-1091-SI-SSRH,Exp. 13531-2024- Rectificar,16/12/2024,Rectificación | Resoluciones,
362,#1172,06/01/2025,Resolución firma conjunta,RESFC-2024-1090-SI-SSRH,EX-2024-00034688-SI-DGRRHH - Artículo 32º del trabajador Rodrigo Ezequiel CACERES,16/12/2024,Límite | Designación | Planta Temporaria | Personal Mensualizado,
362,#1172,06/01/2025,Resolución,RS-2024-186-SI-ARSI,CE 11243/2024 – APROBAR SOLICITUDES DE ADHESIÓN A PLANES DE REGULARIZACIÓN DE DEUDAS,16/12/2024,Aprobación | Solicitud de Adhesión | Plan de Regularización de Deudas,
362,#1173,06/01/2025,Edicto,IF-2025-00000669-SI-DELE,Red. Edicto impacto ambiental,03/01/2025,Adenda | Evaluación | Impacto Ambiental,
362,#1174,06/01/2025,Edicto,IF-2025-00000672-SI-DELE,Red. Edicto impacto ambiental,03/01/2025,Adenda | Evaluación | Impacto Ambiental,
362,#1171,30/12/2024,Resolución,RS-2024-198-SI-ARSI,Calendario impositivo 2025,30/12/2024,Calendario Impositivo 2025 | Vencimiento Tasas Municipales,
362,#1169,27/12/2024,Ordenanza Municipal,INLEG-2024-00046629-SI-DELE,Ordenanza N° 9381 - Cálculo de Recursos y Presupuesto General de Gastos - Ejercicio 2025.-,26/12/2024,Presupuesto General de Gastos 2025,
362,#1170,27/12/2024,Edicto,IF-2024-00046635-SI-DELE,Suspender el curso de la prescripción,27/12/2024,Suspensión | Curso Prescripción | Deudas | 2019,
362,#1167,26/12/2024,Ordenanza Municipal,INLEG-2024-00046169-SI-DELE,Ordenanza N° 9379 - Ordenanza Fiscal 2025,23/12/2024,Ordenanza Fiscal | 2025,
362,#1167,26/12/2024,Ordenanza Municipal,INLEG-2024-00046168-SI-DELE,Ordenanza N° 9380 - Ordenanza Impositiva 2025,23/12/2024,Ordenanza Impositiva | 2025,
362,#1167,26/12/2024,Decreto,DECRE-2024-1808-SI-INTEN,Expediente Nº EX-2024-00045245-SI-DGRRHH - Declarar asueto administrativo en el ámbito de la Administración Pública Municipal para los días 24 y 31 de diciembre del corriente año.-,20/12/2024,Declaración | Asueto Administrativo,
362,#1167,26/12/2024,Decreto,DECRE-2024-1801-SI-INTEN,"Expte. Nº 12447/2024.- Promulgación de la Ordenanza Municipal Nº 9380 sancionada por el Honorable Concejo Deliberante, con fecha 11 de diciembre del 2024. “Ordenanza Impositiva 2025”.-",19/12/2024,Promulgación | Ordenanza Impositiva | 2025,
362,#1167,26/12/2024,Decreto,DECRE-2024-1800-SI-INTEN,"Expte. Nº 12436/2024.- Promulgación de la Ordenanza Municipal Nº 9379 sancionada por el Honorable Concejo Deliberante, con fecha 11 de diciembre del 2024.- “Ordenanza Fiscal 2025”.-",19/12/2024,Promulgación | Ordenanza Fiscal | 2025,
362,#1168,26/12/2024,Edicto,IF-2024-00046635-SI-DELE,Suspender el curso de la prescripción,26/12/2024,Suspensión | Curso Prescripción | Deudas | 2019,
362,#1166,19/12/2024,Ordenanza Municipal,INLEG-2024-00043564-SI-DELE,"Ordenanza N° 9376 - Convalidaciones - Compra del Inmueble ubicado en la calle Julián Navarro N° 2042 de la Ciudad de Beccar, Partido de San Isidro.",13/12/2024,Ordenanza Municipal,
363,#1166,19/12/2024,Ordenanza Municipal,INLEG-2024-00043506-SI-DELE,Ordenanza N° 9378 - Creaciones - Agencia de Control San Isidro.,13/12/2024,Ordenanza Municipal,
363,#1166,19/12/2024,Ordenanza Municipal,INLEG-2024-00039786-SI-DELE,Ordenanza N° 9367 - Modificaciones - Sentido Único de Circulación,04/12/2024,Ordenanza Municipal,
363,#1166,19/12/2024,Decreto,DECRE-2024-1773-SI-INTEN,"Expediente Nº 12541-2024 - Adjudicar a PLANETA LASER S.R.L., (C.U.I.T. Nº 30-71653708-7), el Concurso de Precios Nº 177/2024 para la provisión de “KAYAKS, REMOS Y CHALECOS SALVAVIDAS”.",13/12/2024,Adjudicación | Concurso de Precios,
363,#1166,19/12/2024,Decreto,DECRE-2024-1772-SI-INTEN,Expediente Nº 12832-2024 - Promulgar la Ordenanza Municipal Nº 9377 - Marco regulatorio integral para la fiscalización y control de las actividades económicas.,13/12/2024,Promulgación | Ordenanza,
363,#1166,19/12/2024,Decreto,DECRE-2024-1771-SI-INTEN,"Expediente Nº 12325-2024 - Adjudicar a KARL STORZ ENDOSCOPÍA ARGENTINA S.A, (C.U.I.T. Nº 30-67820498-2), el Concurso de Precios Nº 167/2024, para la adquisición de un “CISTOURETROSCOPIO PEDIÁTRICO PARA EL SERVICIO DE UROLOGÍA INFANTIL”.",13/12/2024,Adjudicación | Concurso de Precios,
363,#1166,19/12/2024,Decreto,DECRE-2024-1770-SI-INTEN,"Expediente Nº 6509-2024 (Alcance 5) - Ampliar la Orden de Compra Nº 5217/2024, referente a la contratación de la obra “VEREDAS Y PAVIMENTO DE HORMIGÓN EN EL PARTIDO DE SAN ISIDRO” (Licitación Pública N° 30/2024 - Renglón Nº 2 -Zona 2-).",13/12/2024,Ampliación | Orden de Compra | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1769-SI-INTEN,Expediente Nº 2860/2016 (Cuerpos 0 y 2) - Modificar el Anexo I correspondiente al Decreto Nº 223/2024 (Estructura de la Agencia de Recaudación de San Isidro).,13/12/2024,Modificación | Anexo | Decreto N° 223/2024,
363,#1166,19/12/2024,Decreto,DECRE-2024-1768-SI-INTEN,Expediente Nº 12831-2024 - Promulgar la Ordenanza Municipal Nº 9378 - Creación de la Agencia de Control de San Isidro (ACSI).,13/12/2024,Promulgación | Ordenanza,
363,#1166,19/12/2024,Decreto,DECRE-2024-1767-SI-INTEN,Expediente Nº 12653/2014 (Alcance 44) - Reconocimiento de mayores costos - BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. - UTE (Licitación Pública N° 17/2014).,13/12/2024,Mayores Costos | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1766-SI-INTEN,Expediente Nº 10899-2024 - Promulgar la Ordenanza Municipal Nº 9376 - Convalidar boleto de compraventa.,13/12/2024,Promulgación | Ordenanza,
363,#1166,19/12/2024,Decreto,DECRE-2024-1765-SI-INTEN,Expediente Nº 2929-2017 (Cuerpos 0 y 2) - Registrar la Adenda suscripta entre la Municipalidad de San Isidro y la Fundación para el Desarrollo de las Artes Musicales.,12/12/2024,Registro | Convenio,
363,#1166,19/12/2024,Decreto,DECRE-2024-1764-SI-INTEN,"Expediente Nº 5775-2024 (Cuerpos 0 a 11) - Adjudicar a ILUBAIRES S.A. (C.U.I.T. N° 30-69381186-0), la Licitación Pública Nº 56/2024, referente a la contratación del “SERVICIO DE MANTENIMIENTO INTEGRAL DE LOS EDIFICIOS MUNICIPALES”.",12/12/2024,Adjudicación | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1763-SI-INTEN,"Expediente Nº 11119-2024 (Cuerpos 0 a 3) - Adjudicar la Licitación Pública Nº 65/2024, para la adquisición de “ALIMENTOS PARA LAS COLONIAS DE VERANO”.",12/12/2024,Adjudicación | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1762-SI-INTEN,"Expediente Nº 10691-2024 (Cuerpos 0 a 4) - Adjudicar a MT OI S.A.S. (C.U.I.T. Nº 30-71678962-0) la Licitación Privada N° 48/2024, para efectuar la “REFORMA EDILICIA EN EL ÁREA DE ATENCIÓN INFANTO JUVENIL DEL HOSPITAL CENTRAL DE SAN ISIDRO”.",12/12/2024,Adjudicación | Licitación Privada,
363,#1166,19/12/2024,Decreto,DECRE-2024-1761-SI-INTEN,Expediente Nº 14864-2023 - Registrar el Convenio Específico de Cooperación y Colaboración suscripto entre la Municipalidad de San Isidro y el Ministerio Público de la Provincia de Buenos Aires.,12/12/2024,Registro | Convenio,
363,#1166,19/12/2024,Decreto,DECRE-2024-1760-SI-INTEN,"Expediente Nº 12400-2024 (Cuerpos 0 y 2) - Efectuar un segundo llamado a la Licitación Pública Nº 68/2024, para la adquisición de “CONTENEDORES DE POLIETILENO”.",11/12/2024,Segundo Llamado | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1759-SI-INTEN,Expediente Nº 12718-2024 - Rectificar Decreto Nº 1260/2024. Asignar funciones a la Sra. Ana María Orive (Legajo N° 75.070).,11/12/2024,Límite | Asignación | Funciones,
363,#1166,19/12/2024,Decreto,DECRE-2024-1758-SI-INTEN,Expediente N° 4042-2024 - Rectificar el artículo 1º del Decreto Nº 414/2024 (Asignar funciones: Gisele Brutten -Legajo Nº 60.456-).,11/12/2024,Rectificación | Decreto N° 414/2024,
363,#1166,19/12/2024,Decreto,DECRE-2024-1757-SI-INTEN,"Expediente Nº 1177/2024 - Modificar el artículo 2º, apartado A4, del Decreto Nº 1139/2020 - Factibilidad.",11/12/2024,Modificación | Decreto N° 1139/2020,
363,#1166,19/12/2024,Decreto,DECRE-2024-1756-SI-INTEN,"Expediente N° 12087-2024 - Reintegrar a la Sra. Edith Angélica Pereyra (D.N.I. N° 27.409.738) la suma abonada por error en concepto de la Tasa por Alumbrado, Limpieza y Servicios Generales.",11/12/2024,Reintegro | Dinero | Abonado por Error,
363,#1166,19/12/2024,Decreto,DECRE-2024-1755-SI-INTEN,"Expediente Nº 12988-2024 - Llamar a Licitación Pública Nº 75/2024, para la contratación del servicio de “PROVISIÓN DE UNIDADES DE SANGRE Y/O HEMOCOMPONENTES”.",11/12/2024,Llamado | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1754-SI-INTEN,"Expediente Nº 13556-2024 - Llamar a Licitación Pública Nº 85/2024, para la “PROVISIÓN Y MONTAJE DE CERRAMIENTOS PARA NATATORIOS DE LOS CAMPOS DE DEPORTES MUNICIPALES NROS. 1, 2 Y 4”.",11/12/2024,Llamado | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1753-SI-INTEN,Expediente Nº 3601-2020 - Registro Adenda.,11/12/2024,Registro | Convenio,
363,#1166,19/12/2024,Decreto,DECRE-2024-1752-SI-INTEN,Expediente Nº 589-HCD-2024 - Promulgar la Ordenanza Municipal Nº 9368 - Creación del Programa “San Isidro Juega Seguro”.,11/12/2024,Promulgación | Ordenanza,
363,#1166,19/12/2024,Decreto,DECRE-2024-1751-SI-INTEN,Expediente Nº 13334/2024 - Disponer la reconstrucción del Expediente N° 7035/1998.,11/12/2024,Reconstrucción | Expediente,
363,#1166,19/12/2024,Decreto,DECRE-2024-1750-SI-INTEN,Expediente N° 12719-2024 - Incrementar la carga horaria de la Licenciada Natalia Pra (Legajo Nº 56.716).,09/12/2024,Incremento | Carga Horaria | Trabajadora,
363,#1166,19/12/2024,Decreto,DECRE-2024-1749-SI-INTEN,Expediente N° 12827/2024 - Declarar de Interés Municipal la celebración del “Acto Central del Candelabro de Janucá”.,09/12/2024,Interés Municipal,
363,#1166,19/12/2024,Decreto,DECRE-2024-1748-SI-INTEN,"Expediente Nº 13485-2024 - Llamar a Licitación Pública Nº 84/2024, para la adquisición de “INSUMOS DE ODONTOLOGÍA”.",09/12/2024,Llamado | Licitación Pública,
363,#1166,19/12/2024,Decreto,DECRE-2024-1747-SI-INTEN,"Expediente Nº 13306-2024 - Llamar a Licitación Privada Nº 57/2024, para la adquisición de “VENTILADORES DE PARED”.",09/12/2024,Llamado | Licitación Privada,
363,#1166,19/12/2024,Decreto,DECRE-2024-1746-SI-INTEN,"Expediente Nº 13463-2024 - Llamar a Licitación Pública Nº 83/2024, para la “PROVISIÓN DE DISTINTOS TIPOS DE HORMIGÓN ELABORADO”.",09/12/2024,Llamado | Licitación Pública,
364,#1166,19/12/2024,Decreto,DECRE-2024-1745-SI-INTEN,"Expediente Nº 13444-2024 - Llamar a Licitación Pública Nº 81/2024, para la adquisición de “ALIMENTACIÓN PARENTERAL”.",09/12/2024,Llamado | Licitación Pública,
364,#1166,19/12/2024,Decreto,DECRE-2024-1744-SI-INTEN,"Expediente Nº 13486-2024 - Llamar a Licitación Privada Nº 56/2024, para la adquisición de “BOLSONES DE ALIMENTOS CRUDOS Y SECOS”.-",09/12/2024,Llamado | Licitación Privada,
364,#1166,19/12/2024,Decreto,DECRE-2024-1743-SI-INTEN,Expediente Nº 13106-2024 - Declarar de Interés Municipal la celebración a realizarse en el marco del “Día Internacional del Migrante”.,09/12/2024,Interés Municipal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1742-SI-INTEN,Expediente Nº 6006/2024 - Promulgar y hacer cumplir la Ordenanza Municipal Nº 9370 sancionada por el Honorable Concejo Deliberante - Registro Único de Entidades sin Fines de Lucro (R.U.E.).,09/12/2024,Promulgación | Ordenanza,
364,#1166,19/12/2024,Decreto,DECRE-2024-1741-SI-INTEN,"Expediente Nº 3430-2024 - Convalidar lo actuado por la Dirección General de Compras y por la Contaduría General en el marco del Expediente Nº 3430/2024 y las Órdenes de Compra Nº 1612/2024, 1613/2024 y 1614/2024.",09/12/2024,Convalidación | Órdenes de Compra,
364,#1166,19/12/2024,Decreto,DECRE-2024-1740-SI-INTEN,Expediente Nº 12290-2024 - Asignar funciones a la Sra. María Josefina Espantoso Rodríguez (Legajo Nº 69.088).,09/12/2024,Asignación | Funciones,
364,#1166,19/12/2024,Decreto,DECRE-2024-1739-SI-INTEN,Expediente Nº 13049-2024 - Asignar funciones a la Sra. Jimena Ana Fontanet (Legajo Nº 67.352).,09/12/2024,Asignación | Funciones,
364,#1166,19/12/2024,Decreto,DECRE-2024-1738-SI-INTEN,"Expediente Nº 10700-2024 (Cuerpos 0 a 8) - Adjudicar la Licitación Pública Nº 59/2024, para la adquisición de “BOLSONES DE ALIMENTOS Y CAJAS NAVIDEÑAS”.",06/12/2024,Adjudicación | Licitación Pública,
364,#1166,19/12/2024,Decreto,DECRE-2024-1737-SI-INTEN,"Expediente Nº 13465-2024 - Llamar a Licitación Pública Nº 82/2024, para la “PROVISIÓN DE MEZCLA BITUMINOSA Y EMULSIÓN ASFÁLTICA”.",06/12/2024,Llamado | Licitación Pública,
364,#1166,19/12/2024,Decreto,DECRE-2024-1736-SI-INTEN,"Expediente Nº 10976-2024 (Cuerpos 0 y 2) - Adjudicar a BHAURAC S.A. (C.U.I.T. Nº 30-61181661-4) la Licitación Privada Nº 49/2024, para la adquisición de “PELÍCULAS DRY VIEW”.",06/12/2024,Adjudicación | Licitación Privada,
364,#1166,19/12/2024,Decreto,DECRE-2024-1735-SI-INTEN,"Expediente Nº 11626-2024 (Cuerpos 0 y 2) - Adjudicar a AGÜERO MARÍA ALICIA (C.U.I.T. Nº 27-18058362-4) el Concurso de Precios N° 160/2024, para la provisión de “ARTÍCULOS DE LIBRERÍA”.",06/12/2024,Adjudicación | Concurso de Precios,
364,#1166,19/12/2024,Decreto,DECRE-2024-1734-SI-INTEN,"Expediente Nº 6126-2024 - Registrar el Convenio suscripto entre la Municipalidad de San Isidro y el Banco de la Provincia de Buenos Aires - ""CAJA CHICA"".",06/12/2024,Registro | Convenio,
364,#1166,19/12/2024,Decreto,DECRE-2024-1733-SI-INTEN,Expediente Nº 13308/2024 - Declarar de Interés Municipal el Programa “Escuelas Abiertas en Verano 2025”.,06/12/2024,Interés Municipal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1732-SI-INTEN,Expediente Nº 8192/2022 (Cuerpo 2) - Modificar la Ordenanza Nº 9325 (Cálculo de Recursos y Presupuesto General de Gastos - Ejercicio 2024).,06/12/2024,Modificación | Ordenanza N° 9325,
364,#1166,19/12/2024,Decreto,DECRE-2024-1731-SI-INTEN,Expediente N° 2929/2024 (Cuerpos 0 y 2 - Alcances 1 y 2) - Inscribir con carácter definitivo en el Registro de Entidades de Bien Público a la entidad “FUNDACIÓN PARA EL DESARROLLO DE LAS ARTES MUSICALES”.-,06/12/2024,Inscripción | Registro de Entidades de Bien Público,
364,#1166,19/12/2024,Decreto,DECRE-2024-1730-SI-INTEN,"Expediente Nº 11957-2024 - Adjudicar a CM SERVICIOS Y CONSTRUCCIONES S.A., (C.U.I.T. Nº 30-71466799-4), el Concurso de Precios Nº 165/2024 para la “PUESTA EN VALOR Y MANTENIMIENTO DE ESPACIOS VERDES DEL MUNICIPIO”.",05/12/2024,Adjudicación | Concurso de Precios,
364,#1166,19/12/2024,Decreto,DECRE-2024-1729-SI-INTEN,Expediente N° 12722-2024 - Disponer el cese de la relación laboral entre la Administración Municipal y la trabajadora Patricia Mónica Monzón (Legajo N° 18.235).,05/12/2024,Cese | Relación Laboral,
364,#1166,19/12/2024,Decreto,DECRE-2024-1728-SI-INTEN,Expediente Nº EX-2024-00032623-SI-SECGEN - Declarar de Interés Municipal las actividades a realizarse durante el mes de diciembre con motivo de la celebración de la Navidad.,05/12/2024,Interés Municipal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1727-SI-INTEN,Expediente N° 13212/2021 - Declarar de Interés Municipal las “Ferias de Emprendedores del Municipio de San Isidro”.,05/12/2024,Interés Municipal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1726-SI-INTEN,Expediente Nº 11039-2024 - Excluir bonificaciones y asignar funciones a la Sra. María Agustina Lescano (Legajo Nº 69.882).,05/12/2024,Asignación | Funciones,
364,#1166,19/12/2024,Decreto,DECRE-2024-1725-SI-INTEN,Expediente N° 12723-2024 - Incrementar la carga horaria de la Dra. Valeria Silvina Silenzi (Legajo Nº 57.022).,04/12/2024,Incremento | Carga Horaria | Personal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1724-SI-INTEN,Expediente Nº 13015/2024 - Destajo: Paseo de Bicicletas Nocturno - Subsecretaría de Deportes.,04/12/2024,Destajo | Personal | Paseo de Bicicletas Nocturno,
364,#1166,19/12/2024,Decreto,DECRE-2024-1723-SI-INTEN,Expediente Nº 12717-2024 - Asignar funciones a la Dra. Sabrina Érica Garce (Legajo Nº 61.614).,04/12/2024,Asignación | Funciones,
364,#1166,19/12/2024,Decreto,DECRE-2024-1722-SI-INTEN,Expediente Nº 6089/2011 (Cuerpos 0 y 2) - Promulgar y hacer cumplir la Ordenanza Municipal Nº 9371 (Servicio de Taxímetros).,04/12/2024,Promulgación | Ordenanza Municipal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1721-SI-INTEN,Expediente Nº 9681/2024 - Promulgación Ordenanza Municipal Nº 9367 (Modificación del sentido de circulación de la calle Pasteur - Martínez).,04/12/2024,Promulgación | Ordenanza Municipal,
364,#1166,19/12/2024,Decreto,DECRE-2024-1720-SI-INTEN,Expediente Nº 12724/2024 - Aceptar la renuncia presentada por la trabajadora Alejandra Girini (Legajo Nº 17.019).,04/12/2024,Convenio Jubilatorio,
364,#1166,19/12/2024,Decreto,DECRE-2024-1719-SI-INTEN,"Expediente Nº 12716-2024 - Limitar, trasladar y asignar funciones a la Dra. Elena María Obieta (Legajo Nº 18.122).",04/12/2024,Límite Funciones | Traslado | Asignación Funciones,
364,#1166,19/12/2024,Decreto,DECRE-2024-1718-SI-INTEN,Expediente Nº 8320/2023 (Alcance 11) - Ampliar Órdenes de Compra - Licitación Pública N° 40/2023 - MANTELECTRIC I.C.I.S.A. y FERRECO S.R.L.,04/12/2024,Ampliación | Órdenes de Compra | Licitación Pública,
364,#1166,19/12/2024,Decreto,DECRE-2024-1717-SI-INTEN,Expediente N° EX-2024-00037551-SI-DELE - Derogar los Decretos Nros. 2309/2002 (y sus modificatorios) y 153/2024.,04/12/2024,Derogación | Decreto N° 2309/2002 | Decreto N° 153/2024,
364,#1166,19/12/2024,Decreto,DECRE-2024-1716-SI-INTEN,"Expediente Nº 2180/2024 - Modificar los Apartados A3, A6. B3 y C2 del artículo 2º del Decreto N° 653/2024 (Factiblidad).",02/12/2024,Modificación | Decreto N° 653/2024,
365,#1166,19/12/2024,Decreto,DECRE-2024-1715-SI-INTEN,"Expediente Nº 13587/2024 - Modificar los Apartados A1, A3, A4, A7, A9 y B3 del artículo 2º del Decreto Nº 128/2024 (Factibilidad).",02/12/2024,Modificación | Decreto N° 128/2024,
365,#1166,19/12/2024,Decreto,DECRE-2024-1714-SI-INTEN,"Expediente Nº 11799-2024 - Adjudicar a POLLAROLO FEDERICO GUILLERMO (C.U.I.T. Nº 20-29633885-1), el Concurso de Precios Nº 161/2024 para la “PROVISIÓN DE ALIMENTOS”.",02/12/2024,Adjudicación | Concurso de Precios,
365,#1166,19/12/2024,Decreto,DECRE-2024-1713-SI-INTEN,Expediente Nº 8453-2024 - Incremento de haberes: personal docente estatal - Octubre/Noviembre.,02/12/2024,Incremento Haberes | Personal Docente,
365,#1166,19/12/2024,Decreto,DECRE-2024-1712-SI-INTEN,"Expediente Nº 12803-2024 - Llamar a Licitación Privada Nº 54/2024, para la contratación del “SERVICIO DE CONSERVACIÓN Y MANTENIMIENTO DE LOS SISTEMAS DE RIEGO, BAÑOS DE PLAZAS Y FUENTES DECORATIVAS DEL PARTIDO”.",02/12/2024,Llamado | Licitación Privada,
365,#1166,19/12/2024,Decreto,DECRE-2024-1711-SI-INTEN,Expediente Nº 2180-2024 - Anular el Decreto Nº 1679/2024 (Factibilidad).,02/12/2024,Anula | Decreto N° 1679/2024,
365,#1166,19/12/2024,Decreto,DECRE-2024-1710-SI-INTEN,Expediente Nº 13140/2024 - Destajo - Maratón “Boulogne Corre”.,02/12/2024,Destajo | Personal | Boulogne Corre,
