expediente,anio,bloque,tipo_proyecto,tema
862-HCD-2024,2024,la libertad avanza,comunicacion,"si la reparacion y asfaltado de la calle magallanes, entre las calles pedro de mendoza y el camino de la ribera norte, del bajo de san isidro.-"
863-HCD-2024,2024,la libertad avanza,comunicacion,si un informe sobre el estado del estacionamiento del tren de la costa.-
864-HCD-2024,2024,la libertad avanza,ordenanza,modificando el punto 1.2.4.8 del codigo de ordenamiento urbano.-
865-HCD-2024,2024,varios senores concejales,comunicacion,si un informe relacionado con la licitacion publica n° 16/2024.-
866-HCD-2024,2024,union por la patria,resolucion,"estableciendo que el dia 14 de noviembre de cada ano se ilumine la fachada de este h,cd. con el color azul, correspondiente al ""dia mundial de la diabetes"" .-"
867-HCD-2024,2024,union por la patria,comunicacion,si las medidas necesarias para la realizacion de la deteccion de diabetes en todo el personal municipal.-
868-HCD-2024,2024,"union por la patria,",ordenanza,"estableciendo en el ambito del partido de san isidro, la ""semana de los trastornos alimentarios y la imagen corporal"",-"
869-HCD-2024,2024,union por la patria,resolucion,"el h,cd. declara de interes el dia 30 de noviembre de cada ano como ""dia internacional de lucha contra los trastornos alimentarios"".-"
870-HCD-2024,2024,la libertad avanza,comunicacion,si un informe relacionado con el programa de reciclaje municipal.-
871-HCD-2024,2024,la libertad avanza,comunicacion,si prohibir las pintadas en paredes sin previa autorizacion de los duenos o del municipio segun corresponda.-
872-HCD-2024,2024,la libertad avanza,ordenanza,creando el proyecto integral del puerto de san isidro.-
874-HCD-2024,2024,la libertad avanza,comunicacion,"si establecer la obligatoriedad del estacionamiento a 45° contra las vias del tren en la calle rivadavia, entre uriburu y brasil, de la ciudad de beccar,-"
875-HCD-2024,2024,la libertad avanza,comunicacion,si al d.e que brinde a los senores concejales el mapa de camaras de seguridad del municipio.-
895-HCD-2024,2024,la libertad avanza san isidro,comunicacion,si le.instalacion /:leun semaforo en la interseccion de las calles jose ingenieros y hudson~ de la ciudad de beccar.-
896-HCD-2024,2024,la libertad avanza san isidro,comunicacion,"si la instalacion de una camara de seguridad en la interseccion de las calles rivadavia y uriburu, de la ciudad de beccar.-"
897-HCD-2024,2024,la libertad avanza san isidro,comunicacion,"si la extraccion del arbol situado en la calle rivadavia n° 1893, de la ciudad de b'2ccar.-"
898-HCD-2024,2024,la libertad avanza san isidro,comunicacion,"si la :instalacion de luminarias en la calle rivadavia en su interseccion con la calle sarandi, de la ciudad de beccar.-"
900-HCD-2024,2024,la libertad avanza san isidro,comunicacion,"si la reposicion del nomenclador de la calle formosa en su interseccion con la calle uruguay, de la ciudad de beccar.-"
901-HCD-2024,2024,pro - san isidro,resolucion,"el hcd. manifiesta su repudio a la distribucion realizada por el gobierno de la provincia de buenos aires en las .escuelas secundarias de la provincia del material llamado ""cometierra"".-"
902-HCD-2024,2024,pro - san isidro,comunicacion,"si un pedido de informe referente al uso de armas no letales dentro de las fuerzas de seguridad municipales.- ,"
904-HCD-2024,2024,varios senores concejales,resolucion,el h.cd. manifiesta su beneplacito y felicita a toda la delegacion del partido de san isidro que nos represento en la 33° edicion de los juegos bonaerenses.-
905-HCD-2024,2024,varios senores concejales,resolucion,el h.co. expresa su repudio a lo ocurrido el pasado 9 de noviembre en la inauguracion de nuevos vestuarios masculinos en el club ba.nade.-
906-HCD-2024,2024,varios senores concejales,ordenanza,adhiriendo a la ley provincial n° 15.406.-
907-HCD-2024,2024,varios senores concejales,comunicacion,"si al d.e. que considere disponer el libre estacionamiento de transito en aquellas zonas comerciales a cielo abierto en todo el partido, desde el dia 23 de diciembre de 2024 hasta el6 de enero de 2025.-,"
908-HCD-2024,2024,varios senores concejales,ordenanza,"estableciendo en el partido de san isidro todos los 19 de febrero de cada ano como el ""dia municipal contra la discriminacion por orientacion sexual, identidad y expresion de genero en el deporte"" .•"
909-HCD-2024,2024,pro. - san isidro,resolucion,"el h.cd. felicita y se enorgullece por la trayectoria y la reciente condecoracion de ""member of the british empire"" otorgada al vecino peter macfarlane.-"
912-HCD-2024,2024,varios senores concejales,comunicacion,"si garantizar micras escolares para el traslado de los estudiantes que participan en el ""programa de consolidacion democratica y participacion ciudadana juvenil, banca 25"".-"
913-HCD-2024,2024,varios senores concejales,comunicacion,"si gestionar ante edenor s.a. el correcto mantenimiento del poste de luz ubicado en la calle martin y ornar n° 1098, de la ciudad de san isidro.-"
914-HCD-2024,2024,varios senores concejales,resolucion,"el h.c.d. declara de interes a la universidad nacional scalabrini ortiz en el marco del ""dia nacional de la gratuidad de la ensenanza universitaria en argentina"".-"
915-HCD-2024,2024,la libertad avanza san isidro,comunicacion,"si la colocacion de un- cartel indicador con la leyenda ""a 100 mts. destacamento de bomberos"" sobre la calle uruguay en su interseccion con la calle murature, de la ciudad de beccar.-"
916-HCD-2024,2024,varios senores concejales,ordenanza,creando la direccion municipal de derechos humanos.-
917-HCD-2024,2024,varios senores concejales,comunicacion,"si el mantenimiento y saneamiento de las cloacas de todo el. barrio ""276 viviendas, villa la cava, fonavi"", de la ciudad de beccar.-"
918-HCD-2024,2024,union por la patria,comunicacion,si la colocacion de refugios para las paradas de transporte publico de la linea 333 y 407 en divemas calles del bajo boulogne.-
919-HCD-2024,2024,union por la patria,comunicacion,"si reforzar las luminarias en la calle jose ingenieros, entre ramal tigre y la calle uspallata, de la ciudad de beccar.-"
920-HCD-2024,2024,varios senores concejales,comunicacion,si un informe relacionado con la supuesta disminucion de los indices delictivos en el distrito.-
921-HCD-2024,2024,varios senores concejales,resolucion,"el h.c.d. declara de interes el proyecto eco-cycle, realizado por estudiantes del ciclo lectivo 2024 de la escuela de educacion secundaria tecnica n°4, de la ciudad de boulogne.-"
924-HCD-2024,2024,la libertad avanza,resolucion,el h.c.d. expresa su beneplacito a la admirable labor social y apoyo al desarrollo humano que desempenan los centros conin en san isidro y en todo el pais.-
925-HCD-2024,2024,la libertad avanza,comunicacion,"si el arreglo de las rejas de las alcantarillas de lacalle pacheco, a la altura de las vias del tren de la costa, de la ciudad de martinez.-"
926-HCD-2024,2024,la libertad avanza,comunicacion,s/ proveer de pistolas taser a los agentes de seguridad del municipio.-
927-HCD-2024,2024,cambia san isidro,resolucion,"el h.cd. declara de interes a la revista especializada en rugby ingoal, por su contribucion a la pl'omocion y difusion de los valores deportivos en la comunidad.-"
928-HCD-2024,2024,cambia san isidro,resolucion,"el h,cd. expresa su reconocimiento al sr. donald mccluskey, vecino de san isidro, por su reconocida y vasta trayectoria en la cultura nacional.-"
931-HCD-2024,2024,frente renovador - union x la patria,comunicacion,"s/ la reparacion de las luminarias ubicadas en el exterior de la escuela de educacion secundaria n° 7 ""nicolas copernico"", de la ciudad de villa adelina.-"
932-HCD-2024,2024,vamos senores concejales,resolucion,el h.cd. expresa su preocupacion por el decreto nacional n° 1024/2024 por el cual el gobierno nacional habilita la venta libre de medicamentos en gondolas.-
933-HCD-2024,2024,union por la patria,comunicacion,"s/ la remocion del auto ubicado en la calle maestra manuela garcia n° 2255, entre las calles hudson y lynch, de la ciudad de beccar.-"
934-HCD-2024,2024,union por la patria,comunicacion,"s/ la instalacion de un semaforo peatonal y vehicular en la interseccion de las calles nuestras malvinas y luis maria campos, de la ciudad de boulogne.-"
935-HCD-2024,2024,union por la patria,comunicacion,s/ un informe relacionado con la emergencia habitacional en nuestro municipio.-
936-HCD-2024,2024,union por la patria,comunicacion,"s/ un informe relacionado con la camara de seguridad ubicada en la interseccion de las calles moises lebensohn y sarratea, de la ciudad de boulogne.-"
937-HCD-2024,2024,union por la patria,resolucion,el h.cd. expresa su beneplacito por el programa provincial de cannabis terapeutico por parte del ministerio de salud de la provincia de buenos aires.-
938-HCD-2024,2024,la libertad avanza,ordenanza,"estableciendo una reduccion del 10% en el importe de la tasa de alumbrado, barrido y limpieza para aquellos vecinos que tengan un contenedor de residuos en el frente de su casa.-"
945-HCD-2024,2024,union por la patria,comunicacion,"si garantizar la correcta iluminacion correspondiente a las intersecciones de la calle sarratea entre m. belen de cazon y mtra. vicenta ravello, de la ciudad de boulogne.-"
946-HCD-2024,2024,union por la patria,comunicacion,"si la colocacion de reductores de velocidad en la interseccion de las calles sarratea y cervantes, de la ciudad de boulogne.-"
947-HCD-2024,2024,union por la patria,comunicacion,"si la instalacion de un semaforo peatonal y vehicular en la interseccion de las calles bernardo de irigoyen y comodoro rivadavia, de la ciudad de boulogne.-"
948-HCD-2024,2024,union por la patria,comunicacion,"si la remocion del contenedor ubicado en la calle jorge j\iewbery n° 1972, de la ciudad de beccar.-"
949-HCD-2024,2024,union por la patria,comunicacion,"si el raleo y poda del arbol ubicado en la calle jorge newbery j\io1972, de la ciudad de beccar.-"
40-HCD-2025,2025,la libertad avanza,ordenanza,"estableciendo el 25 de marzo como"" dia municipal del nino por nacer"".-"
47-HCD-2025,2025,union por la patria,comunicacion,si un informe referente a jos hechos de inseguridad en barrios populares de la ciudad de beccar.-
50-HCD-2025,2025,varios senores concejales,ordenanza,"creando el programa municipal de,derechos humanos ""esquinas por la memoria"", en el ambito del partido de san isidro.-"
51-HCD-2025,2025,varios senores concejales,ordenanza,"disponiendo con el nombre de ''teniente de fragata alejandro tagliapietra"" a la rotonda que se encuentra en l<iinterseccion de la av. andres rolon y la calle jose ingenieros, de la ciudad de beccar.-"
52-HCD-2025,2025,varios senores concejales,resolucion,"estableciendo que el dia 24 (le marzo de cada ano se ilumine la • ~achada del h,cd. de color blanco, en homenaje a los panuelos de las madres y abuelas de plaza de mayo.-"
53-HCD-2025,2025,union por la patria,resoj,",ucion.- el h.c.d. expresa su repudio'a la represion ejercida el dia 12 de marzo de 2025 contra jubilados, jubiladas, manifestantes y periodistas en la movilizacion realizada frente al congreso de la nacion.- ."
54-HCD-2025,2025,union por la patria,comunicacion,"si el arreglo de luminarias de la calle olazabal y su interseccion , . con la calle c. gascon, de la ciudad de boulogne.- i . ~. !,"
55-HCD-2025,2025,union por la patria,comunicacion,"si la reparacion de los baches que se encuentran en la "" interseccion de las calles perito moreno y yerbal, de la ciudad de villa adelina.-"
59-HCD-2025,2025,union por la patria,resolucion,"el h.c.d. expresa su repudio a la resolucion n° 187/2025 de la agencia nacional de discapacidad, por el uso de terminologia discriminatoria y ofensiva hacia'personas con discapacidad.-"
60-HCD-2025,2025,union por la patria,comunicacion,"si el acceso al sistema informatico rafam, con usuario persoral, clave y permiso de consulta a cada uno de lasl os concejales.-"
