cca,partida,localidad,superficie_m2,iust,vub,tierra_hoy,tierra_B_igual_recaudacion,tierra_B_mas_7225M,tierra_A,lon,lat
097040D00000000000000000000000130000005000,097035063,Acassuso,206.64,240,5124.0,342740,328930,360887,342740,-58.525329,-34.492728
097040D00000000000000000000000130000006000,097035064,Acassuso,270.69,240,5124.0,448975,430884,472747,448975,-58.525432,-34.492762
097040D00000000000000000000000130000007000,097035065,Acassuso,269.97,240,5124.0,447781,429738,471490,447781,-58.525528,-34.492807
097040D00000000000000000000000130000008000,097035066,Acassuso,272.59,240,5124.0,452127,433909,476065,452127,-58.525624,-34.492856
097040D00000000000000000000000130000009000,097035067,Acassuso,273.66,240,5124.0,453901,435612,477934,453901,-58.525713,-34.492917
097040D00000000000000000000000130000010000,097035068,Acassuso,257.21,240,5124.0,426617,409427,449205,426617,-58.525812,-34.492961
097040D0000000000000000000000013000001100A,097084624,Acassuso,8.77,240,5124.0,14546,13960,15316,14546,-58.525873,-34.492969
097040D0000000000000000000000013000001100B,097035069,Acassuso,259.77,240,5124.0,430863,413502,453676,430863,-58.525915,-34.493006
097040D0000000000000000000000013000001200A,097112593,Acassuso,3.23,240,5124.0,5357,5142,5641,5357,-58.526031,-34.492746
097040D0000000000000000000000013000001200B,097035070,Acassuso,289.95,240,5124.0,480921,461542,506384,480921,-58.526058,-34.492807
097040D00000000000000000000000130000013000,097035071,Acassuso,263.14,240,5124.0,436453,418866,459561,436453,-58.525939,-34.492784
097040D00000000000000000000000130000014000, ,Acassuso,281.78,240,5124.0,467369,448537,492115,467369,-58.525872,-34.492695
097040D00000000000000000000000130000015000,097035073,Acassuso,276.59,240,5124.0,458761,440276,483051,458761,-58.525765,-34.492655
097040D00000000000000000000000130000016000,097035074,Acassuso,263.36,240,5124.0,436817,419216,459945,436817,-58.525671,-34.492604
097040D00000000000000000000000130000017000,097035075,Acassuso,254.9,240,5124.0,422785,405750,445171,422785,-58.525587,-34.492543
097040D00000000000000000000000140000013000, ,Acassuso,422.07,270,4332.0,787566,568005,623190,787566,-58.525266,-34.493673
097040D00000000000000000000000140000014000, ,Acassuso,526.54,270,4332.0,982503,708597,777441,982503,-58.52535,-34.493556
097040D00000000000000000000000140000015000, ,Acassuso,309.6,270,4332.0,577702,416647,457127,577702,-58.525401,-34.493447
097040D00000000000000000000000140000016000, ,Acassuso,392.27,270,4332.0,731961,527901,579190,731961,-58.525452,-34.493359
097040D00000000000000000000000140000017000,097060151,Acassuso,418.31,270,4332.0,780550,562945,617638,780550,-58.52565,-34.493265
097040D00000000000000000000000140000018000,097101875,Acassuso,399.36,270,4332.0,745190,537443,589658,745190,-58.52549,-34.493195
097040D00000000000000000000000160000001000,097008417,Acassuso,297.51,480,6692.0,986920,618496,678586,986920,-58.527488,-34.491443
097040D00000000000000000000000160000002000,097055213,Acassuso,448.27,480,6692.0,1487030,931912,1022452,1487030,-58.527403,-34.491556
097040D0000000000000000000000016000000300E,097162097,Acassuso,1027.65,480,6692.0,3408988,2136390,2343951,3408988,-58.52724,-34.491772
097040D00000000000000000000000160000007000,097024213,Acassuso,243.7,480,6692.0,808418,506630,555852,808418,-58.52738,-34.491883
097040D0000000000000000000000016000000800B,097023980,Acassuso,375.22,480,6692.0,1244704,780048,855834,1244704,-58.527485,-34.491891
097040D0000000000000000000000016000001000A,097017778,Acassuso,445.34,480,6692.0,1477311,925821,1015769,1477311,-58.527608,-34.491972
097040D00000000000000000000000160000011000,097030912,Acassuso,268.96,480,6692.0,892212,559143,613467,892212,-58.527713,-34.492142
097040D00000000000000000000000160000012000,097060131,Acassuso,219.84,480,6692.0,729268,457027,501430,729268,-58.527786,-34.492077
097040D00000000000000000000000160000013000,097060132,Acassuso,220.68,480,6692.0,732054,458773,503346,732054,-58.527835,-34.492011
097040D0000000000000000000000016000001400A,097017777,Acassuso,576.57,480,6692.0,1912636,1198636,1315090,1912636,-58.527827,-34.491729
097040D0000000000000000000000016000001500A,097017463,Acassuso,728.53,480,6692.0,2416727,1514547,1661693,2416727,-58.527988,-34.491808
097040D0000000000000000000000016000001700A,097016997,Acassuso,576.47,480,6692.0,1912304,1198428,1314862,1912304,-58.527716,-34.491653
097040D00000000000000000000000160000019000,097016307,Acassuso,250.0,480,6692.0,829316,519727,570221,829316,-58.527608,-34.491574
097040D0000000000000000000000017000000100A,097047964,Acassuso,512.93,240,5124.0,850762,816482,895807,850762,-58.52698,-34.492082
097040D00000000000000000000000170000002000,097042188,Acassuso,225.6,240,5124.0,374188,359110,393999,374188,-58.526886,-34.492188
097040D00000000000000000000000170000003000,097042189,Acassuso,332.7,240,5124.0,551827,529592,581044,551827,-58.526891,-34.492297
097040D00000000000000000000000170000004000,097042190,Acassuso,321.44,240,5124.0,533151,511668,561379,533151,-58.526837,-34.492374
097040D0000000000000000000000017000000500A,097043970,Acassuso,1258.64,240,5124.0,2087621,2003503,2198154,2087621,-58.526762,-34.492547
097040D0000000000000000000000017000000700B,097057065,Acassuso,431.83,240,5124.0,716247,687387,754170,716247,-58.526693,-34.492724
097040D0000000000000000000000017000000700C,097057066,Acassuso,408.51,240,5124.0,677568,650266,713443,677568,-58.52655,-34.492759
097040D0000000000000000000000017000000700D,097057067,Acassuso,416.85,240,5124.0,691401,663542,728008,691401,-58.526561,-34.492867
097040D0000000000000000000000017000000700E,097057068,Acassuso,413.39,240,5124.0,685662,658034,721966,685662,-58.526443,-34.492912
097040D0000000000000000000000017000000700F,097057069,Acassuso,437.51,240,5124.0,725668,696428,764090,725668,-58.526361,-34.492977
097040D0000000000000000000000017000000700G,097057070,Acassuso,325.6,240,5124.0,540051,518290,568645,540051,-58.526315,-34.49306
097040D0000000000000000000000017000000700H,097057071,Acassuso,207.97,240,5124.0,344946,331047,363210,344946,-58.526127,-34.493127
097040D0000000000000000000000017000000800A,097057072,Acassuso,220.83,240,5124.0,366276,351517,385669,366276,-58.526232,-34.493179
097040D0000000000000000000000017000000800B,097057073,Acassuso,210.99,240,5124.0,349955,335854,368484,349955,-58.526333,-34.493237
097040D0000000000000000000000017000000800C,097006083,Acassuso,297.48,240,5124.0,493410,473529,519534,493410,-58.526469,-34.493229
097040D0000000000000000000000017000000800D,097026965,Acassuso,2040.23,240,5124.0,3383992,3247638,3563163,3383992,-58.526768,-34.493275
097040D0000000000000000000000017000000800F,097045288,Acassuso,1339.24,240,5124.0,2221307,2131802,2338918,2221307,-58.526987,-34.492973
097040D0000000000000000000000017000000800G,097074304,Acassuso,423.09,240,5124.0,701751,673475,738906,701751,-58.527106,-34.492829
097040D00000000000000000000000170000009000,097043971,Acassuso,422.89,240,5124.0,701419,673156,738557,701419,-58.527169,-34.492756
097040D00000000000000000000000170000010000,097042191,Acassuso,426.88,240,5124.0,708037,679508,745525,708037,-58.527214,-34.492674
097040D0000000000000000000000017000001100A,097047966,Acassuso,647.81,240,5124.0,1074479,1031184,1131369,1074479,-58.527346,-34.492585
097040D0000000000000000000000017000001300A,097042192,Acassuso,238.97,240,5124.0,396363,380392,417350,396363,-58.527477,-34.492493
097040D00000000000000000000000170000014000,097042193,Acassuso,272.65,240,5124.0,452226,434004,476170,452226,-58.527616,-34.492401
097040D00000000000000000000000170000015000,097042194,Acassuso,249.67,240,5124.0,414111,397425,436037,414111,-58.527517,-34.492335
097040D00000000000000000000000170000016000,097043972,Acassuso,333.96,240,5124.0,553917,531597,583245,553917,-58.527402,-34.49231
097040D0000000000000000000000017000001700C,097042195,Acassuso,1051.64,240,5124.0,1744284,1674000,1836638,1744284,-58.527181,-34.49235
097040D00000000000000000000000170000019000,097043973,Acassuso,331.88,240,5124.0,550467,528287,579612,550467,-58.527114,-34.492184
097040D0000000000000000000000018000000100C,097101868,Acassuso,1354.77,240,4233.0,2247066,1781530,1954615,2247066,-58.52603,-34.493506
097040D0000000000000000000000018000000200B,097101853,Acassuso,697.99,240,4233.0,1157709,917861,1007036,1157709,-58.525893,-34.493692
097040D0000000000000000000000018000000300A, ,Acassuso,680.38,240,4233.0,1128500,894704,981629,1128500,-58.525853,-34.493822
097040D0000000000000000000000018000000400B, ,Acassuso,2777.97,240,4233.0,4607632,3653046,4007959,4607632,-58.525659,-34.494092
097040D0000000000000000000000018000000700B,097060148,Acassuso,5215.18,240,4233.0,8650068,6857991,7524281,8650068,-58.52612,-34.494315
097040D0000000000000000000000018000001100D,097060149,Acassuso,794.51,240,4233.0,1317800,1044785,1146291,1317800,-58.525996,-34.494721
097040D0000000000000000000000018000001600A,097101865,Acassuso,668.98,240,4233.0,1109592,879712,965181,1109592,-58.526307,-34.49404
097040D0000000000000000000000018000001700A,097021295,Acassuso,677.25,240,4233.0,1123309,890588,977113,1123309,-58.526409,-34.493944
097040D00000000000000000000000180000018000,097133549,Acassuso,570.22,240,4233.0,945785,749843,822694,945785,-58.526644,-34.493823
097040D00000000000000000000000180000019000,097101866,Acassuso,593.31,240,4233.0,984083,780206,856007,984083,-58.526492,-34.493731
097040D0000000000000000000000018000002000A,097108883,Acassuso,290.05,240,4233.0,481086,381417,418474,481086,-58.526369,-34.493672
097040D0000000000000000000000018000002000B,097101867,Acassuso,407.74,240,4233.0,676291,536180,588273,676291,-58.526274,-34.493623
097040D00000000000000000000000210000001000,097035127,Acassuso,396.23,480,6587.0,1314400,810801,889575,1314400,-58.528319,-34.491918
097040D0000000000000000000000021000000200B,097035128,Acassuso,384.82,480,6587.0,1276550,787453,863958,1276550,-58.528199,-34.492159
097040D0000000000000000000000021000000300B, ,Acassuso,5.3,480,6587.0,17582,10845,11899,17582,-58.528205,-34.492337
097040D0000000000000000000000021000000300C,097035129,Acassuso,346.55,480,6587.0,1149598,709142,778038,1149598,-58.528106,-34.492292
097040D0000000000000000000000021000000400B,097024456,Acassuso,1338.13,480,6587.0,4438932,2738201,3004232,4438932,-58.528445,-34.492195
097040D00000000000000000000000210000006000,097021029,Acassuso,321.12,480,6587.0,1065240,657104,720946,1065240,-58.528466,-34.492424
097040D00000000000000000000000210000007000,097035130,Acassuso,326.86,480,6587.0,1084281,668850,733832,1084281,-58.528567,-34.49246
097040D00000000000000000000000210000008000,097035131,Acassuso,343.47,480,6587.0,1139381,702839,771123,1139381,-58.528663,-34.492508
097040D00000000000000000000000210000009000,097035132,Acassuso,457.94,480,6587.0,1519108,937078,1028120,1519108,-58.528783,-34.492559
097040D0000000000000000000000021000001000A,097004783,Acassuso,797.82,480,6587.0,2646581,1632570,1791183,2646581,-58.528936,-34.492263
097040D00000000000000000000000210000012000,097035126,Acassuso,337.12,480,6587.0,1118316,689845,756867,1118316,-58.52877,-34.49219
097040D00000000000000000000000210000013000,097055209,Acassuso,323.7,480,6587.0,1073799,662384,726738,1073799,-58.528689,-34.492128
097040D00000000000000000000000210000016000,097010721,Acassuso,319.65,480,6587.0,1060364,654096,717645,1060364,-58.52841,-34.491987
097040D00000000000000000000000220000001000,097042197,Acassuso,262.81,240,4844.0,435905,395481,433904,435905,-58.527872,-34.492507
097040D00000000000000000000000220000002000,097042198,Acassuso,227.15,240,4844.0,376758,341819,375029,376758,-58.527823,-34.492669
097040D0000000000000000000000022000000300B,097141048,Acassuso,321.59,240,4844.0,533400,483934,530951,533400,-58.527842,-34.492782
097040D00000000000000000000000220000004000,097043975,Acassuso,325.27,240,4844.0,539503,489472,537026,539503,-58.527761,-34.492847
097040D00000000000000000000000220000005000,097044050,Acassuso,427.06,240,4844.0,708336,642647,705083,708336,-58.527753,-34.492949
097040D00000000000000000000000220000006000,097007428,Acassuso,8121.07,240,4844.0,13469872,12220718,13408025,13469872,-58.527678,-34.493409
097040D00000000000000000000000220000009000,097044051,Acassuso,437.02,240,4844.0,724856,657635,721527,724856,-58.528129,-34.493251
097040D00000000000000000000000220000010000,097043977,Acassuso,437.97,240,4844.0,726431,659064,723096,726431,-58.52813,-34.493145
097040D00000000000000000000000220000011000,097043978,Acassuso,328.21,240,4844.0,544380,493896,541880,544380,-58.528276,-34.493114
097040D00000000000000000000000220000012000,097043979,Acassuso,324.9,240,4844.0,538890,488915,536415,538890,-58.528276,-34.493008
097040D00000000000000000000000220000013000,097025405,Acassuso,232.54,240,4844.0,385698,349930,383928,385698,-58.528401,-34.492965
097040D00000000000000000000000220000014000,097043980,Acassuso,252.53,240,4844.0,418854,380011,416931,418854,-58.528554,-34.492854
097040D00000000000000000000000220000015000,097043981,Acassuso,254.27,240,4844.0,421741,382630,419804,421741,-58.528437,-34.492819
097040D00000000000000000000000220000016000,097042199,Acassuso,322.11,240,4844.0,534262,484716,531809,534262,-58.528311,-34.492807
097040D00000000000000000000000220000017000,097043982,Acassuso,544.46,240,4844.0,903059,819312,898913,903059,-58.528181,-34.492809
097040D00000000000000000000000220000018000,097094919,Acassuso,521.89,240,4844.0,865624,785349,861649,865624,-58.528116,-34.492725
097040D0000000000000000000000022000001900A,097043974,Acassuso,327.66,240,4844.0,543468,493068,540972,543468,-58.528043,-34.492653
097040D00000000000000000000000220000020000,097042200,Acassuso,250.45,240,4844.0,415405,376881,413497,415405,-58.527958,-34.492586
097040D0000000000000000000000024000000100D,097003664,Acassuso,2828.69,240,4233.0,4691757,3719743,4081136,4691757,-58.526956,-34.49418
097040D00000000000000000000000240000008000,097071456,Acassuso,325.17,240,4233.0,539338,427600,469144,539338,-58.527132,-34.494405
097040D0000000000000000000000024000000900A,097071461,Acassuso,1890.33,240,4233.0,3135363,2485795,2727303,3135363,-58.52744,-34.494282
097040D00000000000000000000000240000010000,097071458,Acassuso,233.43,240,4233.0,387175,306962,336785,387175,-58.527313,-34.494597
097040D00000000000000000000000240000011000,097071459,Acassuso,245.46,240,4233.0,407128,322781,354141,407128,-58.527374,-34.494509
097040D00000000000000000000000260000001000,097005488,Acassuso,258.06,480,6398.0,856053,512914,562746,856053,-58.529249,-34.492381
097040D00000000000000000000000260000002000,097044068,Acassuso,247.24,480,6398.0,820161,491408,539151,820161,-58.529226,-34.492486
097040D0000000000000000000000026000000300B,097127971,Acassuso,493.42,480,6398.0,1636805,980709,1075990,1636805,-58.529047,-34.492655
097040D0000000000000000000000026000000300C,097044071,Acassuso,886.26,480,6398.0,2939959,1761508,1932648,2939959,-58.529232,-34.492719
097040D00000000000000000000000260000008000,097041406,Acassuso,330.56,480,6398.0,1096555,657013,720845,1096555,-58.529359,-34.492833
097040D00000000000000000000000260000009000,097041407,Acassuso,318.57,480,6398.0,1056781,633182,694699,1056781,-58.529427,-34.492911
097040D00000000000000000000000260000010000,097041408,Acassuso,289.13,480,6398.0,959121,574668,630500,959121,-58.529523,-34.492953
097040D00000000000000000000000260000011000,097041409,Acassuso,171.95,480,6398.0,570404,341764,374968,570404,-58.529585,-34.493046
